stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,platform_code
8102015,,Mattersburg Nord Bahnhof,,47.7413860,16.4026080,,,0,,
8102016,,Perg Schulzentrum Bahnhof,,48.2424930,14.6403670,,,0,,
8102017,,Wr.Neustadt Anemonensee Bahnhof,,47.8119180,16.2097550,,,0,,
8102042,,Lienz in Osttirol Peggetz Bahnhof,,46.8271000,12.7930570,,,0,,
8102045,,Salzburg Taxham Europark Bahnhof,,47.8161620,13.0104510,,,0,,
8102046,,Asten-Fisching Bahnhst,,48.2271886,14.4277671,,,0,,
8102047,,Kuchl Garnei Bahnhof,,47.6516930,13.1282450,,,0,,
8102048,,Salzburg Aiglhof Bahnhof,,47.8078160,13.0267200,,,0,,
8102049,,Hallein Burgfried Bahnhof,,47.6759870,13.1141460,,,0,,
8102050,,Hart b.Graz Bahnhof,,47.0418410,15.5074760,,,0,,
8102052,,Salzburg Mülln-Altstadt Bahnhof,,47.8083740,13.0341380,,,0,,
8102053,,Oberhofen im Inntal Bahnhof,,47.3019900,11.0957250,,,0,,
8102054,,Puch b.Hallein Urstein Bahnhof,,47.7241840,13.0881500,,,0,,
8102055,,Salzburg Sam Bahnhof,,47.8195990,13.0631100,,,0,,
8102056,,Unterretzbach Bahnhof,,48.7643450,16.0075370,,,0,,
8102057,,Wien Wolf in der Au Bahnhof,,48.2046470,16.2364090,,,0,,
8102058,,Wöllersdorf/Piesting Marchgraben Bahnhof,,47.8648400,16.1655170,,,0,,
8102059,,Tullnerfeld Bahnhof,,48.2952740,15.9965280,,,0,,
8102062,,Straßwalchen West Bahnhof,,47.9767170,13.2453690,,,0,,
8102063,,Salzburg Liefering Bahnhof,,47.8242550,13.0006110,,,0,,
8102068,,Schalchen-Mattighofen Bahnhof,,48.0959620,13.1629260,,,0,,
8102105,,Hall in Tirol-Thaur Bahnhst,,47.2771030,11.4744480,,,0,,
8102149,,Ledenitzen Bahnhst,,46.5629210,13.9651910,,,0,,
8103000,,Wien Hbf,,48.1851010,16.3771130,,,0,,
8103174,,Feldkirchen-Seiersberg Bahnhof,,47.0126040,15.4404780,,,0,,
8103487,,Graz Liebenau Murpark Bahnhof,,47.0398730,15.4630790,,,0,,
8103490,,Graz Don Bosco Bahnhof,,47.0585230,15.4195690,,,0,,
8103644,,Klagenfurt West Bahnhof,,46.6228130,14.2687520,,,0,,
8103842,,Klagenfurt Süd Bahnhof,,46.6103010,14.3023580,,,0,,
8104229,,Wien Stadlau Bahnhof,,48.2191930,16.4484050,,,0,,
8198449,,Wien Mitte-Landstraße (CAT) Bahnhof,,48.2073740,16.3858660,,,0,,
8300076,,Bressanone/Brixen,,46.7098960,11.6497640,,,0,,
8300077,,Brunico/Bruneck,,46.7945880,11.9300090,,,0,,
8300084,,Bolzano/Bozen,,46.4963770,11.3587910,,,0,,
8300089,,Fortezza/Franzensfeste,,46.7887210,11.6100830,,,0,,
8300092,,Brennero/Brenner,,47.0023420,11.5054260,,,0,,
8300093,,Venezia Mestre,,45.4819050,12.2318980,,,0,,
8300094,,Venezia Santa Lucia,,45.4413930,12.3204590,,,0,,
8300097,,Merano/Meran,,46.6731670,11.1490650,,,0,,
8300101,,Trento,,46.0722870,11.1189000,,,0,,
8300104,,Dobbiaco/Toblach,,46.7248510,12.2255100,,,0,,
8300114,,San Candido/Innichen,,46.7327320,12.2720410,,,0,,
8300120,,Verona Porta Nuova,,45.4286560,10.9827390,,,0,,
8300157,,Livorno Centrale,,43.5539830,10.3366260,,,0,,
8300217,,Bologna Centrale,,44.5061400,11.3434110,,,0,,
8300263,,Roma Termini,,41.9004930,12.5027880,,,0,,
8301251,,Bolzano Sud/Bozen Süd,,46.4735140,11.3264420,,,0,,
8303915,,Tarvisio Boscoverde,,46.5063560,13.6072120,,,0,,
8303941,,Brunico Nord/Bruneck Nord,,46.8006250,11.9367313,,,0,,
8503000,,Zürich HB,,47.3781700,8.54018900,,,0,,
8506314,,St. Margrethen SG,,47.4532100,9.63824900,,,0,,
8509404,,Buchs SG,,47.1684100,9.47862900,,,0,,
