from_stop_id,to_stop_id,transfer_type,min_transfer_time,from_trip_id,to_trip_id
8100099,8100099,2,180,15468,8979
8100099,8100099,2,180,15468,8980
8100099,8100099,2,180,15468,8982
8100099,8100099,2,180,15468,8985
8100099,8100099,2,180,7821,11006
8100099,8100099,2,180,7821,11007
8100099,8100099,2,180,7821,11009
8100099,8100099,2,180,7821,11010
8100099,8100099,2,180,15764,12119
8100099,8100099,2,180,15765,12119
8100099,8100099,2,180,15764,9020
8100099,8100099,2,180,15764,9022
8100099,8100099,2,180,15764,9024
8100099,8100099,2,180,15764,9027
8100099,8100099,2,180,15765,9020
8100099,8100099,2,180,15765,9022
8100099,8100099,2,180,15765,9024
8100099,8100099,2,180,15765,9027
8100099,8100099,2,180,7828,10172
8100099,8100099,2,180,7828,10173
8100099,8100099,2,180,7828,10174
8100099,8100099,2,180,7828,10175
8100099,8100099,2,180,7828,10177
8100099,8100099,2,180,15555,855
8100099,8100099,2,180,15556,855
8100099,8100099,2,180,7830,10197
8100099,8100099,2,180,7830,10199
8100099,8100099,2,180,7831,6328
8100108,8100108,2,180,7832,10172
8100108,8100108,2,180,7832,10173
8100108,8100108,2,180,7832,10174
8100108,8100108,2,180,7832,10175
8100108,8100108,2,180,7832,10177
8100108,8100108,2,180,7833,10172
8100108,8100108,2,180,7833,10173
8100108,8100108,2,180,7833,10174
8100108,8100108,2,180,7833,10175
8100108,8100108,2,180,7833,10177
8100108,8100108,2,180,7834,10172
8100108,8100108,2,180,7834,10173
8100108,8100108,2,180,7834,10174
8100108,8100108,2,180,7834,10175
8100108,8100108,2,180,7834,10177
8100108,8100108,2,180,7835,10172
8100108,8100108,2,180,7835,10173
8100108,8100108,2,180,7835,10174
8100108,8100108,2,180,7835,10175
8100108,8100108,2,180,7835,10177
8100108,8100108,2,180,7837,10172
8100108,8100108,2,180,7837,10173
8100108,8100108,2,180,7837,10174
8100108,8100108,2,180,7837,10175
8100108,8100108,2,180,7837,10177
8100108,8100108,2,180,15584,10172
8100108,8100108,2,180,15584,10173
8100108,8100108,2,180,15584,10174
8100108,8100108,2,180,15584,10175
8100108,8100108,2,180,15584,10177
8100108,8100108,2,180,15585,10172
8100108,8100108,2,180,15585,10173
8100108,8100108,2,180,15585,10174
8100108,8100108,2,180,15585,10175
8100108,8100108,2,180,15585,10177
8100108,8100108,2,180,7832,10813
8100108,8100108,2,180,7832,10816
8100108,8100108,2,180,7833,10813
8100108,8100108,2,180,7833,10816
8100108,8100108,2,180,7834,10813
8100108,8100108,2,180,7834,10816
8100108,8100108,2,180,7835,10813
8100108,8100108,2,180,7835,10816
8100108,8100108,2,180,7837,10813
8100108,8100108,2,180,7837,10816
8100108,8100108,2,180,15584,10813
8100108,8100108,2,180,15584,10816
8100108,8100108,2,180,15585,10813
8100108,8100108,2,180,15585,10816
8100017,8100017,2,180,14143,5874
8100002,8100002,2,180,7945,15967
8100002,8100002,2,180,7948,15967
8100002,8100002,2,180,7951,15967
8100002,8100002,2,180,7954,15967
8100002,8100002,2,180,7957,15967
8100044,8100044,2,180,7973,8302
8100042,8100042,2,180,7975,10464
8100042,8100042,2,180,7975,10465
8100042,8100042,2,180,7975,10466
8100002,8100002,2,180,7975,6357
8100002,8100002,2,180,7975,6358
8100002,8100002,2,180,7975,13345
8100002,8100002,2,180,7975,13346
8100002,8100002,2,180,7975,13348
8100002,8100002,2,180,7975,13349
8100002,8100002,2,180,7975,13351
8100099,8100099,2,180,7980,7802
8100099,8100099,2,180,8057,15825
8100044,8100044,2,180,8091,11635
8100044,8100044,2,180,8091,11636
8100044,8100044,2,180,8091,11637
8100044,8100044,2,180,8091,11638
8100044,8100044,2,180,8091,11639
8100044,8100044,2,180,8091,11640
8100044,8100044,2,180,8091,11641
8100044,8100044,2,180,8091,11642
8100044,8100044,2,180,8091,11643
8100044,8100044,2,180,8091,11644
8100044,8100044,2,180,8091,11645
8100044,8100044,2,180,8091,11646
8100044,8100044,2,180,8091,11647
8100044,8100044,2,180,8091,11648
8100044,8100044,2,180,8091,11649
8100044,8100044,2,180,8091,11650
8100044,8100044,2,180,8091,11651
8100044,8100044,2,180,8091,11652
8100044,8100044,2,180,8091,11653
8100044,8100044,2,180,8091,11654
8100044,8100044,2,180,8091,11655
8100044,8100044,2,180,8091,11656
8100044,8100044,2,180,8091,11657
8100044,8100044,2,180,8091,11658
8100044,8100044,2,180,8091,11659
8100044,8100044,2,180,8091,11660
8100044,8100044,2,180,8091,11661
8100044,8100044,2,180,8091,11662
8100044,8100044,2,180,8091,11663
8100044,8100044,2,180,8091,11664
8100044,8100044,2,180,8091,11665
8100044,8100044,2,180,8091,11666
8100044,8100044,2,180,8091,11667
8100044,8100044,2,180,8091,11668
8100044,8100044,2,180,8091,11669
8100044,8100044,2,180,8091,11670
8100044,8100044,2,180,8091,11671
8100044,8100044,2,180,8091,11672
8100044,8100044,2,180,8091,11673
8100044,8100044,2,180,8091,11674
8100044,8100044,2,180,8092,11635
8100044,8100044,2,180,8092,11636
8100044,8100044,2,180,8092,11637
8100044,8100044,2,180,8092,11638
8100044,8100044,2,180,8092,11639
8100044,8100044,2,180,8092,11640
8100044,8100044,2,180,8092,11641
8100044,8100044,2,180,8092,11642
8100044,8100044,2,180,8092,11643
8100044,8100044,2,180,8092,11644
8100044,8100044,2,180,8092,11645
8100044,8100044,2,180,8092,11646
8100044,8100044,2,180,8092,11647
8100044,8100044,2,180,8092,11648
8100044,8100044,2,180,8092,11649
8100044,8100044,2,180,8092,11650
8100044,8100044,2,180,8092,11651
8100044,8100044,2,180,8092,11652
8100044,8100044,2,180,8092,11653
8100044,8100044,2,180,8092,11654
8100044,8100044,2,180,8092,11655
8100044,8100044,2,180,8092,11656
8100044,8100044,2,180,8092,11657
8100044,8100044,2,180,8092,11658
8100044,8100044,2,180,8092,11659
8100044,8100044,2,180,8092,11660
8100044,8100044,2,180,8092,11661
8100044,8100044,2,180,8092,11662
8100044,8100044,2,180,8092,11663
8100044,8100044,2,180,8092,11664
8100044,8100044,2,180,8092,11665
8100044,8100044,2,180,8092,11666
8100044,8100044,2,180,8092,11667
8100044,8100044,2,180,8092,11668
8100044,8100044,2,180,8092,11669
8100044,8100044,2,180,8092,11670
8100044,8100044,2,180,8092,11671
8100044,8100044,2,180,8092,11672
8100044,8100044,2,180,8092,11673
8100044,8100044,2,180,8092,11674
8100108,8100108,2,180,8180,10790
8100108,8100108,2,180,8180,10792
8100108,8100108,2,180,8180,10793
8100108,8100108,2,180,8180,10794
8100108,8100108,2,180,8181,10790
8100108,8100108,2,180,8181,10792
8100108,8100108,2,180,8181,10793
8100108,8100108,2,180,8181,10794
8100108,8100108,2,180,15587,10790
8100108,8100108,2,180,15587,10792
8100108,8100108,2,180,15587,10793
8100108,8100108,2,180,15587,10794
8100108,8100108,2,180,15588,10790
8100108,8100108,2,180,15588,10792
8100108,8100108,2,180,15588,10793
8100108,8100108,2,180,15588,10794
8100108,8100108,2,180,8222,855
8100108,8100108,2,180,15770,855
8100108,8100108,2,180,15771,855
8100108,8100108,2,2400,8290,13695
8100108,8100108,2,2400,8290,13696
8100108,8100108,2,2400,8290,13697
8100108,8100108,2,2400,8290,13698
8100108,8100108,2,2400,8290,13699
8100108,8100108,2,2400,8290,13700
8100108,8100108,2,2400,8290,13701
8100108,8100108,2,2400,8290,13702
8100108,8100108,2,2400,8290,13703
8100108,8100108,2,2400,8290,13704
8100108,8100108,2,2400,8290,13705
8100108,8100108,2,2400,8290,13706
8100108,8100108,2,2400,8290,13707
8100108,8100108,2,2400,8290,13708
8100108,8100108,2,2400,8290,13709
8100108,8100108,2,2400,8290,13710
8100108,8100108,2,2400,8290,13711
8100108,8100108,2,2400,8290,13712
8100108,8100108,2,2400,8290,13713
8100108,8100108,2,2400,8290,13714
8100108,8100108,2,2400,8290,13715
8100108,8100108,2,2400,8290,13716
8100108,8100108,2,2400,8290,13717
8100108,8100108,2,2400,8290,13718
8100108,8100108,2,2400,8290,13719
8100108,8100108,2,2400,8290,13720
8100108,8100108,2,2400,8290,13721
8100108,8100108,2,2400,8290,13722
8100108,8100108,2,2400,8290,13723
8100108,8100108,2,2400,8290,13724
8100108,8100108,2,2400,8290,13725
8100108,8100108,2,2400,8290,13726
8100108,8100108,2,2400,8290,13727
8100108,8100108,2,2400,8290,13728
8100108,8100108,2,2400,8290,13729
8100108,8100108,2,2400,8290,13730
8100108,8100108,2,2400,8290,13731
8100108,8100108,2,2400,8290,13732
8100108,8100108,2,2400,8290,13733
8100108,8100108,2,2400,8290,13734
8100108,8100108,2,2400,8290,13735
8100108,8100108,2,2400,8290,13736
8100108,8100108,2,2400,8290,13737
8100108,8100108,2,2400,8290,13738
8103000,8103000,2,240,8305,11109
8103000,8103000,2,240,8305,11111
8103000,8103000,2,240,8305,11113
8100108,8100108,2,180,8329,446
8100108,8100108,2,180,8330,446
8100108,8100108,2,180,8331,446
8100108,8100108,2,180,8335,8922
8100108,8100108,2,180,8335,8924
8100108,8100108,2,180,8336,8922
8100108,8100108,2,180,8336,8924
8100108,8100108,2,180,8337,8922
8100108,8100108,2,180,8337,8924
8100108,8100108,2,180,15589,8922
8100108,8100108,2,180,15589,8924
8100108,8100108,2,180,15590,8922
8100108,8100108,2,180,15590,8924
8100108,8100108,2,180,8338,12119
8100108,8100108,2,180,8339,12119
8100108,8100108,2,180,8340,12119
8100108,8100108,2,180,15592,12119
8100108,8100108,2,180,15593,12119
8100108,8100108,2,180,8338,9019
8100108,8100108,2,180,8338,9020
8100108,8100108,2,180,8338,9022
8100108,8100108,2,180,8338,9023
8100108,8100108,2,180,8338,9024
8100108,8100108,2,180,8338,9026
8100108,8100108,2,180,8338,9027
8100108,8100108,2,180,8339,9019
8100108,8100108,2,180,8339,9020
8100108,8100108,2,180,8339,9022
8100108,8100108,2,180,8339,9023
8100108,8100108,2,180,8339,9024
8100108,8100108,2,180,8339,9026
8100108,8100108,2,180,8339,9027
8100108,8100108,2,180,8340,9019
8100108,8100108,2,180,8340,9020
8100108,8100108,2,180,8340,9022
8100108,8100108,2,180,8340,9023
8100108,8100108,2,180,8340,9024
8100108,8100108,2,180,8340,9026
8100108,8100108,2,180,8340,9027
8100108,8100108,2,180,15592,9019
8100108,8100108,2,180,15592,9020
8100108,8100108,2,180,15592,9022
8100108,8100108,2,180,15592,9023
8100108,8100108,2,180,15592,9024
8100108,8100108,2,180,15592,9026
8100108,8100108,2,180,15592,9027
8100108,8100108,2,180,15593,9019
8100108,8100108,2,180,15593,9020
8100108,8100108,2,180,15593,9022
8100108,8100108,2,180,15593,9023
8100108,8100108,2,180,15593,9024
8100108,8100108,2,180,15593,9026
8100108,8100108,2,180,15593,9027
8100108,8100108,2,180,8374,10978
8100108,8100108,2,180,8374,10980
8100108,8100108,2,180,8374,10981
8100108,8100108,2,180,8374,10982
8100108,8100108,2,180,8375,10978
8100108,8100108,2,180,8375,10980
8100108,8100108,2,180,8375,10981
8100108,8100108,2,180,8375,10982
8100108,8100108,2,180,8376,10978
8100108,8100108,2,180,8376,10980
8100108,8100108,2,180,8376,10981
8100108,8100108,2,180,8376,10982
8100099,8100099,2,240,8385,7833
8100099,8100099,2,240,8385,7835
8100099,8100099,2,240,8385,7836
8100099,8100099,2,240,8385,7838
8100099,8100099,2,240,8385,15585
8100099,8100099,2,240,8385,15586
8100108,8100108,2,180,8387,10987
8100108,8100108,2,180,8387,10988
8100108,8100108,2,180,8387,10990
8100108,8100108,2,180,8388,10987
8100108,8100108,2,180,8388,10988
8100108,8100108,2,180,8388,10990
8100108,8100108,2,180,8389,10987
8100108,8100108,2,180,8389,10988
8100108,8100108,2,180,8389,10990
8100108,8100108,2,180,8391,10995
8100108,8100108,2,180,8391,10996
8100108,8100108,2,180,8391,10998
8100108,8100108,2,180,8391,10999
8100108,8100108,2,180,8392,10995
8100108,8100108,2,180,8392,10996
8100108,8100108,2,180,8392,10998
8100108,8100108,2,180,8392,10999
8100108,8100108,2,180,8393,10995
8100108,8100108,2,180,8393,10996
8100108,8100108,2,180,8393,10998
8100108,8100108,2,180,8393,10999
8100108,8100108,2,180,8395,713
8100108,8100108,2,180,8395,12107
8100108,8100108,2,180,8396,713
8100108,8100108,2,180,8396,12107
8100108,8100108,2,180,8397,713
8100108,8100108,2,180,8397,12107
8100108,8100108,2,180,15573,713
8100108,8100108,2,180,15573,12107
8100108,8100108,2,180,15574,713
8100108,8100108,2,180,15574,12107
8100108,8100108,2,180,8395,8978
8100108,8100108,2,180,8395,8979
8100108,8100108,2,180,8395,8980
8100108,8100108,2,180,8395,8981
8100108,8100108,2,180,8395,8982
8100108,8100108,2,180,8395,8984
8100108,8100108,2,180,8395,8985
8100108,8100108,2,180,8396,8978
8100108,8100108,2,180,8396,8979
8100108,8100108,2,180,8396,8980
8100108,8100108,2,180,8396,8981
8100108,8100108,2,180,8396,8982
8100108,8100108,2,180,8396,8984
8100108,8100108,2,180,8396,8985
8100108,8100108,2,180,8397,8978
8100108,8100108,2,180,8397,8979
8100108,8100108,2,180,8397,8980
8100108,8100108,2,180,8397,8981
8100108,8100108,2,180,8397,8982
8100108,8100108,2,180,8397,8984
8100108,8100108,2,180,8397,8985
8100108,8100108,2,180,15573,8978
8100108,8100108,2,180,15573,8979
8100108,8100108,2,180,15573,8980
8100108,8100108,2,180,15573,8981
8100108,8100108,2,180,15573,8982
8100108,8100108,2,180,15573,8984
8100108,8100108,2,180,15573,8985
8100108,8100108,2,180,15574,8978
8100108,8100108,2,180,15574,8979
8100108,8100108,2,180,15574,8980
8100108,8100108,2,180,15574,8981
8100108,8100108,2,180,15574,8982
8100108,8100108,2,180,15574,8984
8100108,8100108,2,180,15574,8985
8100108,8100108,2,180,8401,11006
8100108,8100108,2,180,8401,11007
8100108,8100108,2,180,8401,11009
8100108,8100108,2,180,8401,11010
8100108,8100108,2,180,8402,11006
8100108,8100108,2,180,8402,11007
8100108,8100108,2,180,8402,11009
8100108,8100108,2,180,8402,11010
8100108,8100108,2,180,8403,11006
8100108,8100108,2,180,8403,11007
8100108,8100108,2,180,8403,11009
8100108,8100108,2,180,8403,11010
8100108,8100108,2,180,8407,10197
8100108,8100108,2,180,8407,10199
8100108,8100108,2,180,8408,10197
8100108,8100108,2,180,8408,10199
8100108,8100108,2,180,8409,10197
8100108,8100108,2,180,8409,10199
8103000,8103000,2,240,8412,48
8103000,8103000,2,240,8412,49
8103000,8103000,2,240,8412,50
8103000,8103000,2,240,8412,52
8103000,8103000,2,240,8412,53
8103000,8103000,2,240,8412,54
8100108,8100108,2,2400,8416,8074
8100108,8100108,2,2400,8416,8075
8100108,8100108,2,2400,15565,6082
8100108,8100108,2,2400,15565,13339
8100108,8100108,2,2400,15566,6082
8100108,8100108,2,2400,15566,13339
8103000,8103000,2,240,8523,11568
8103000,8103000,2,240,8523,11569
8103000,8103000,2,240,8523,11570
8103000,8103000,2,240,8523,11571
8103000,8103000,2,240,8523,11572
8103000,8103000,2,240,8523,11573
8103000,8103000,2,240,8529,14882
8103000,8103000,2,240,8570,14887
8100197,8100197,2,180,8605,9084
8100197,8100197,2,180,8612,9088
8100197,8100197,2,180,8614,9088
8100197,8100197,2,180,8634,9086
8100197,8100197,2,180,8638,9086
8100197,8100197,2,180,8645,9088
8100197,8100197,2,180,8771,9096
8100197,8100197,2,180,8772,9096
8100197,8100197,2,180,8787,9098
8100197,8100197,2,180,8788,9098
8100090,8100090,2,180,8854,10978
8100090,8100090,2,180,8854,10979
8100090,8100090,2,180,8854,10981
8100090,8100090,2,180,8854,10982
8100090,8100090,2,180,8855,10978
8100090,8100090,2,180,8855,10979
8100090,8100090,2,180,8855,10981
8100090,8100090,2,180,8855,10982
8100090,8100090,2,180,8862,10987
8100090,8100090,2,180,8862,10989
8100090,8100090,2,180,8862,10990
8100090,8100090,2,180,8863,10987
8100090,8100090,2,180,8863,10989
8100090,8100090,2,180,8863,10990
8100090,8100090,2,180,8871,10995
8100090,8100090,2,180,8871,10997
8100090,8100090,2,180,8871,10998
8100090,8100090,2,180,8871,10999
8100090,8100090,2,180,8872,10995
8100090,8100090,2,180,8872,10997
8100090,8100090,2,180,8872,10998
8100090,8100090,2,180,8872,10999
8100090,8100090,2,180,8877,11006
8100090,8100090,2,180,8877,11008
8100090,8100090,2,180,8877,11009
8100090,8100090,2,180,8877,11010
8100090,8100090,2,180,8878,11006
8100090,8100090,2,180,8878,11008
8100090,8100090,2,180,8878,11009
8100090,8100090,2,180,8878,11010
8100090,8100090,2,180,8886,10173
8100090,8100090,2,180,8886,10174
8100090,8100090,2,180,8886,10176
8100090,8100090,2,180,8886,10177
8100090,8100090,2,180,8887,10173
8100090,8100090,2,180,8887,10174
8100090,8100090,2,180,8887,10176
8100090,8100090,2,180,8887,10177
8100090,8100090,2,180,8886,10813
8100090,8100090,2,180,8886,10819
8100090,8100090,2,180,8887,10813
8100090,8100090,2,180,8887,10819
8100090,8100090,2,180,8899,9144
8100090,8100090,2,180,8900,9144
8100090,8100090,2,180,8911,9151
8100090,8100090,2,180,8912,9151
8100090,8100090,2,180,8917,10232
8100090,8100090,2,180,8918,10232
8100090,8100090,2,180,8920,9162
8100090,8100090,2,180,8921,9162
8100090,8100090,2,180,8929,9167
8100090,8100090,2,180,8930,9167
8100090,8100090,2,180,8941,9169
8100090,8100090,2,180,8941,9170
8100090,8100090,2,180,8942,9169
8100090,8100090,2,180,8942,9170
8100108,8100108,2,180,8955,645
8100108,8100108,2,180,8955,12096
8100108,8100108,2,180,8955,12097
8100108,8100108,2,180,8955,12098
8100108,8100108,2,180,8956,645
8100108,8100108,2,180,8956,12096
8100108,8100108,2,180,8956,12097
8100108,8100108,2,180,8956,12098
8100197,8100197,2,180,8972,9082
8100090,8100090,2,180,15830,9116
8100090,8100090,2,180,15832,9116
8100090,8100090,2,180,15833,9116
8100090,8100090,2,180,15835,9120
8100090,8100090,2,180,15836,9120
8100090,8100090,2,180,9007,9122
8100090,8100090,2,180,9008,9122
8100090,8100090,2,180,9011,9128
8100090,8100090,2,180,9012,9128
8100090,8100090,2,180,9016,9130
8100090,8100090,2,180,9017,9130
8100514,8100514,2,600,9020,11802
8100514,8100514,2,600,9020,11804
8100514,8100514,2,600,9020,11805
8100514,8100514,2,600,9020,11806
8100514,8100514,2,600,9022,11802
8100514,8100514,2,600,9022,11804
8100514,8100514,2,600,9022,11805
8100514,8100514,2,600,9022,11806
8100514,8100514,2,600,9024,11802
8100514,8100514,2,600,9024,11804
8100514,8100514,2,600,9024,11805
8100514,8100514,2,600,9024,11806
8100514,8100514,2,600,9027,11802
8100514,8100514,2,600,9027,11804
8100514,8100514,2,600,9027,11805
8100514,8100514,2,600,9027,11806
8100090,8100090,2,180,9030,9132
8100090,8100090,2,180,9031,9132
8100090,8100090,2,180,9048,9140
8100090,8100090,2,180,9049,9140
8100090,8100090,2,180,9053,9146
8100090,8100090,2,180,9054,9146
8100090,8100090,2,180,9059,9149
8100090,8100090,2,180,9060,9149
8100090,8100090,2,180,9062,9155
8100090,8100090,2,180,9063,9155
8100090,8100090,2,180,9067,9157
8100090,8100090,2,180,9068,9157
8100197,8100197,2,180,9087,8642
8100197,8100197,2,180,9087,8643
8100197,8100197,2,180,9090,9031
8100197,8100197,2,180,9093,8771
8100197,8100197,2,180,9093,8772
8100197,8100197,2,180,9095,8778
8100197,8100197,2,180,9095,8780
8100197,8100197,2,180,9097,8800
8100197,8100197,2,180,9097,8801
8100090,8100090,2,60,9115,8856
8100365,8100365,2,300,9189,9507
8100365,8100365,2,300,9189,14589
8100365,8100365,2,300,9189,14590
8100365,8100365,2,300,9190,9507
8100365,8100365,2,300,9190,14589
8100365,8100365,2,300,9190,14590
8100020,8100020,2,0,9207,7923
8100020,8100020,2,0,9207,7926
8100020,8100020,2,0,9207,7929
8100020,8100020,2,0,9207,7932
8100020,8100020,2,0,9209,7923
8100020,8100020,2,0,9209,7926
8100020,8100020,2,0,9209,7929
8100020,8100020,2,0,9209,7932
8100044,8100044,2,180,9500,645
8100044,8100044,2,180,9500,12096
8100044,8100044,2,180,9500,12097
8100044,8100044,2,180,9500,12098
8100044,8100044,2,180,9503,645
8100044,8100044,2,180,9503,12096
8100044,8100044,2,180,9503,12097
8100044,8100044,2,180,9503,12098
8100044,8100044,2,180,9504,645
8100044,8100044,2,180,9504,12096
8100044,8100044,2,180,9504,12097
8100044,8100044,2,180,9504,12098
8100044,8100044,2,180,9505,645
8100044,8100044,2,180,9505,12096
8100044,8100044,2,180,9505,12097
8100044,8100044,2,180,9505,12098
8103000,8103000,2,240,14667,8399
8100264,8100264,2,120,9555,4568
8100264,8100264,2,120,9559,4572
8100264,8100264,2,120,9559,4574
8100264,8100264,2,120,9564,4579
8100264,8100264,2,120,9573,4589
8100264,8100264,2,120,9577,4600
8100264,8100264,2,120,9577,4602
8100264,8100264,2,120,9580,4608
8100264,8100264,2,120,9580,4610
8100264,8100264,2,120,9583,4619
8100264,8100264,2,120,9583,4621
8100264,8100264,2,120,9586,4627
8100264,8100264,2,120,9586,4629
8100264,8100264,2,120,9589,4634
8100264,8100264,2,120,9589,4636
8100264,8100264,2,120,9596,4641
8100264,8100264,2,120,9596,4645
8100264,8100264,2,120,9596,4647
8100264,8100264,2,120,9605,4655
8100264,8100264,2,120,9605,4657
8100264,8100264,2,120,9614,4667
8100264,8100264,2,120,9614,4668
8100295,8100295,2,120,9618,9748
8100264,8100264,2,120,9622,4686
8100264,8100264,2,120,9622,4687
8100264,8100264,2,120,9625,4697
8100264,8100264,2,120,9625,4698
8100264,8100264,2,120,9630,4705
8100264,8100264,2,120,9630,4706
8100264,8100264,2,120,9635,4713
8100264,8100264,2,120,9635,4714
8100009,8100009,2,180,9658,1032
8100009,8100009,2,180,9658,1033
8100009,8100009,2,180,9658,1034
8103000,8103000,2,240,14712,60
8103000,8103000,2,240,14712,11945
8103000,8103000,2,240,14713,60
8103000,8103000,2,240,14713,11945
8103000,8103000,2,240,14714,60
8103000,8103000,2,240,14714,11945
8103000,8103000,2,240,14715,60
8103000,8103000,2,240,14715,11945
8100295,8100295,2,120,9701,9573
8100295,8100295,2,120,9701,9574
8100264,8100264,2,120,9701,4589
8100277,8100277,2,180,9704,9784
8100277,8100277,2,180,9710,9788
8100277,8100277,2,180,9716,9792
8100277,8100277,2,180,9722,9797
8100295,8100295,2,120,9726,4641
8100264,8100264,2,120,9730,4661
8100264,8100264,2,120,9730,4662
8100277,8100277,2,180,9733,9803
8100264,8100264,2,120,9741,4678
8100264,8100264,2,120,9741,4679
8100277,8100277,2,180,9744,9812
8100277,8100277,2,180,9744,9813
8100277,8100277,2,180,9755,9823
8103000,8103000,2,240,9772,11006
8103000,8103000,2,240,9772,11007
8103000,8103000,2,240,9772,11009
8103000,8103000,2,240,9772,11010
8103000,8103000,2,240,14755,8478
8103000,8103000,2,240,14756,8478
8103000,8103000,2,240,14757,8478
8103000,8103000,2,240,9953,11547
8103000,8103000,2,240,9953,11548
8103000,8103000,2,240,9953,11549
8103000,8103000,2,240,9953,11550
8103000,8103000,2,240,9953,11551
8103000,8103000,2,240,9954,11547
8103000,8103000,2,240,9954,11548
8103000,8103000,2,240,9954,11549
8103000,8103000,2,240,9954,11550
8103000,8103000,2,240,9954,11551
8103000,8103000,2,240,9976,15063
8103000,8103000,2,240,9977,15063
8103000,8103000,2,240,10013,13355
8103000,8103000,2,240,10014,13355
8100090,8100090,2,180,10162,8879
8100090,8100090,2,180,10162,8880
8100090,8100090,2,180,10163,8879
8100090,8100090,2,180,10163,8880
8100008,8100008,2,420,10171,4219
8100008,8100008,2,420,10171,13157
8100008,8100008,2,420,10171,13158
8100008,8100008,2,420,10171,13159
8100008,8100008,2,420,10171,13160
8100008,8100008,2,420,10171,13161
8100008,8100008,2,420,10171,13162
8100008,8100008,2,420,10171,13163
8100008,8100008,2,420,10171,13164
8100008,8100008,2,420,10171,13165
8100008,8100008,2,420,10171,13166
8100008,8100008,2,420,10171,13167
8100008,8100008,2,420,10171,13168
8100002,8100002,2,180,10172,296
8100002,8100002,2,180,10172,297
8100002,8100002,2,180,10172,298
8100002,8100002,2,180,10172,299
8100002,8100002,2,180,10172,300
8100002,8100002,2,180,10173,296
8100002,8100002,2,180,10173,297
8100002,8100002,2,180,10173,298
8100002,8100002,2,180,10173,299
8100002,8100002,2,180,10173,300
8100002,8100002,2,180,10174,296
8100002,8100002,2,180,10174,297
8100002,8100002,2,180,10174,298
8100002,8100002,2,180,10174,299
8100002,8100002,2,180,10174,300
8100002,8100002,2,180,10175,296
8100002,8100002,2,180,10175,297
8100002,8100002,2,180,10175,298
8100002,8100002,2,180,10175,299
8100002,8100002,2,180,10175,300
8100002,8100002,2,180,10177,296
8100002,8100002,2,180,10177,297
8100002,8100002,2,180,10177,298
8100002,8100002,2,180,10177,299
8100002,8100002,2,180,10177,300
8100008,8100008,2,420,10179,14666
8100008,8100008,2,420,10179,14667
8100008,8100008,2,420,10181,14712
8100008,8100008,2,420,10181,14714
8100008,8100008,2,420,10181,14715
8100008,8100008,2,420,10183,14754
8100008,8100008,2,420,10183,14755
8100008,8100008,2,420,10183,14756
8100008,8100008,2,420,10183,14757
8100090,8100090,2,180,10188,8895
8100090,8100090,2,180,10188,8896
8100090,8100090,2,180,10189,8895
8100090,8100090,2,180,10189,8896
8100090,8100090,2,180,10190,8895
8100090,8100090,2,180,10190,8896
8100090,8100090,2,180,10191,8895
8100090,8100090,2,180,10191,8896
8100008,8100008,2,420,10194,13693
8100090,8100090,2,180,10210,8864
8100090,8100090,2,180,10210,8865
8100108,8100108,2,2400,10255,8189
8100108,8100108,2,2400,10255,8191
8100108,8100108,2,2400,10255,8192
8100008,8100008,2,420,10297,4002
8100008,8100008,2,420,10297,13124
8100008,8100008,2,420,10297,13125
8100008,8100008,2,420,10297,13126
8100008,8100008,2,420,10297,13127
8100008,8100008,2,420,10297,13128
8100008,8100008,2,420,10297,13129
8100008,8100008,2,420,10297,13130
8100008,8100008,2,420,10297,13131
8100008,8100008,2,420,10297,13132
8100008,8100008,2,420,10297,13133
8100008,8100008,2,420,10302,8954
8100008,8100008,2,420,10302,8956
8100008,8100008,2,420,10310,10773
8100008,8100008,2,420,10310,10774
8100008,8100008,2,420,10310,10776
8103000,8103000,2,240,14844,9807
8103000,8103000,2,240,14845,9807
8103000,8103000,2,240,14846,9807
8103000,8103000,2,240,14847,9807
8103000,8103000,2,240,10325,14892
8103000,8103000,2,240,10326,14892
8103000,8103000,2,240,10327,14892
8100044,8100044,2,180,10329,289
8100044,8100044,2,180,10329,290
8100044,8100044,2,180,10329,291
8100044,8100044,2,180,10332,289
8100044,8100044,2,180,10332,290
8100044,8100044,2,180,10332,291
8100044,8100044,2,180,10333,289
8100044,8100044,2,180,10333,290
8100044,8100044,2,180,10333,291
8100044,8100044,2,180,10334,289
8100044,8100044,2,180,10334,290
8100044,8100044,2,180,10334,291
8103000,8103000,2,240,10646,11545
8103000,8103000,2,240,10647,11545
8103000,8103000,2,240,10648,11545
8103000,8103000,2,240,10703,6910
8103000,8103000,2,240,10704,6910
8103000,8103000,2,240,10703,13810
8103000,8103000,2,240,10704,13810
8103000,8103000,2,240,10773,3215
8103000,8103000,2,240,10773,12741
8103000,8103000,2,240,10773,12742
8103000,8103000,2,240,10774,3215
8103000,8103000,2,240,10774,12741
8103000,8103000,2,240,10774,12742
8103000,8103000,2,240,10776,3215
8103000,8103000,2,240,10776,12741
8103000,8103000,2,240,10776,12742
8103000,8103000,2,240,10815,6910
8103000,8103000,2,240,10818,6910
8103000,8103000,2,240,10815,13810
8103000,8103000,2,240,10818,13810
8100002,8100002,2,180,10814,296
8100002,8100002,2,180,10814,297
8100002,8100002,2,180,10814,298
8100002,8100002,2,180,10814,299
8100002,8100002,2,180,10814,300
